t,eeg
1747538892.2487326,-443.4937003129747
1747538892.252654,-426.4395882754344
1747538892.2565756,-407.16514522592604
1747538892.2604973,-385.7786308945679
1747538892.2644188,-362.4262972772365
1747538892.2683403,-337.28747951320616
1747538892.2722619,-310.5599267687823
1747538892.2761836,-282.44633281717034
1747538892.280105,-253.13768896232963
1747538893.0496104,-251.14067034274436
1747538893.0535321,-255.76523624222335
1747538893.0574536,-259.90835809919616
1747538893.0613751,-263.5375766176504
1747538893.0652966,-266.65912305538603
1747538893.0692184,-269.2963182832885
1747538893.07314,-271.4740817935236
1747538893.0770614,-273.2064754425773
1747538893.080983,-274.48930819414494
1747538893.0849047,-275.3102612126047
1747538893.0888262,-275.6652141438512
1747538893.0927477,-275.55559389395984
1747538893.0966692,-274.9774181020827
1747538893.100591,-273.9328889170962
1747538893.1045125,-272.45606945681806
1747538893.108434,-270.6194336782459
1747538893.1123555,-268.52083661992225
1747538893.1162772,-266.26880799903245
1747538893.1201987,-263.96009163780207
1747538893.1241202,-261.64923265074276
1747538893.1280417,-259.34404340009564
1747538893.1319635,-257.0352743785962
1747538893.135885,-254.71860846565824
1747538893.1398065,-252.39019236474485
1747538893.143728,-250.04383503951962
1747538893.2378457,-252.56980068533218
1747538893.2417674,-255.54315075019505
1747538893.245689,-258.3932493394361
1747538893.2496104,-261.0385245473738
1747538893.253532,-263.42728604632947
1747538893.2574537,-265.53333978687266
1747538893.2613752,-267.335454718983
1747538893.2652967,-268.8098021979307
1747538893.2692182,-269.9388628724349
1747538893.27314,-270.7120002679313
1747538893.2770615,-271.11690835354136
1747538893.280983,-271.1425155824694
1747538893.2849045,-270.78437347744796
1747538893.2888262,-270.03185590299427
1747538893.2927477,-268.8585509869294
1747538893.2966692,-267.24068271544877
1747538893.3005908,-265.17719088259963
1747538893.3045125,-262.68189074649547
1747538893.308434,-259.765229494552
1747538893.3123555,-256.43619115610295
1747538893.316277,-252.72444575834322
1747538893.3926187,-250.33095165617402
1747538893.3965402,-268.73188364736455
1747538893.4004617,-286.24318685826154
1747538893.4043834,-302.6242782279004
1747538893.408305,-317.6754697157647
1747538893.4122264,-331.2472496389919
1747538893.416148,-343.24035123660457
1747538893.4200697,-353.59668514459344
1747538893.4239912,-362.2758935292357
1747538893.4279127,-369.2370190409087
1747538893.4318342,-374.4511516571432
1747538893.435756,-377.929098571821
1747538893.4396775,-379.72793489276296
1747538893.443599,-379.93419537934125
1747538893.4475205,-378.65019017528766
1747538893.4514422,-375.9956072334146
1747538893.4553638,-372.11082739005866
1747538893.4592853,-367.1538221306684
1747538893.4632068,-361.29693633369067
1747538893.4671285,-354.7150934778101
1747538893.47105,-347.5586611912125
1747538893.4749715,-339.9409426801623
1747538893.478893,-331.9568168804063
1747538893.4828148,-323.6973177211258
1747538893.4867363,-315.2415065389879
1747538893.4906578,-306.65411027892486
1747538893.4945793,-298.0027030830442
1747538893.498501,-289.3749125248648
1747538893.5024226,-280.87924044975904
1747538893.506344,-272.6331937282827
1747538893.5102656,-264.7505286958899
1747538893.5141873,-257.3249912001498
1747538893.5181088,-250.4113565346858
1747538894.3982244,-251.89999244250836
1747538894.402146,-263.7721834471239
1747538894.4060676,-274.8845763640883
1747538894.409989,-285.0795724764206
1747538894.4139106,-294.2132785495763
1747538894.4178324,-302.16043064472365
1747538894.421754,-308.8399773374445
1747538894.4256754,-314.2331662039497
1747538894.429597,-318.3747041951173
1747538894.4335186,-321.3291241763253
1747538894.4374402,-323.1656731702043
1747538894.4413617,-323.9297932343017
1747538894.4452832,-323.6205011738583
1747538894.449205,-322.20012093713444
1747538894.4531264,-319.6267568352178
1747538894.457048,-315.8689634113665
1747538894.4609694,-310.9048994111219
1747538894.4648912,-304.73707051966096
1747538894.4688127,-297.4167565326876
1747538894.4727342,-289.0517129057388
1747538894.4766557,-279.7952362972752
1747538894.4805775,-269.82794307763277
1747538894.484499,-259.32977467928407
1747538894.6060677,-257.86755097548274
1747538894.6099892,-270.5731532062321
1747538894.6139107,-282.627688129027
1747538894.6178322,-293.8838764068437
1747538894.621754,-304.23261806531866
1747538894.6256754,-313.59239132158547
1747538894.629597,-321.9038962046258
1747538894.6335185,-329.13213433246113
1747538894.6374402,-335.25090907314103
1747538894.6413617,-340.2172161274583
1747538894.6452832,-343.9773262433804
1747538894.6492047,-346.5014350170291
1747538894.6531265,-347.8040941034858
1747538894.657048,-347.9445534903087
1747538894.6609695,-347.0254974838353
1747538894.664891,-345.18414857673656
1747538894.6688128,-342.5701658370383
1747538894.6727343,-339.32848929608207
1747538894.6766558,-335.5958755955952
1747538894.6805773,-331.4898506014463
1747538894.684499,-327.08286108484367
1747538894.6884205,-322.39855594343794
1747538894.692342,-317.44305431367167
1747538894.6962636,-312.2283975216201
1747538894.7001853,-306.7724731873179
1747538894.7041068,-301.1052734140049
1747538894.7080283,-295.28730634186803
1747538894.7119498,-289.42052330176347
1747538894.7158716,-283.6436446129755
1747538894.719793,-278.11273337771
1747538894.7237146,-272.97200477375173
1747538894.727636,-268.320693320443
1747538894.7315578,-264.18780616428063
1747538894.7354794,-260.5374927366551
1747538894.7394009,-257.2984264761448
1747538894.7433224,-254.38018383547092
1747538894.7472441,-251.6775140482375
1747538895.398153,-253.34525412730616
1747538895.4020748,-256.96905833911944
1747538895.4059963,-259.54324046840935
1747538895.4099178,-261.1401170011134
1747538895.4138393,-261.88450276027413
1747538895.417761,-261.9445555591336
1747538895.4216826,-261.50939047199336
1747538895.425604,-260.7657707282597
1747538895.4295256,-259.8683181838077
1747538895.4334474,-258.90496526589186
1747538895.4373689,-257.88842147585154
1747538895.4412904,-256.78770005461445
1747538895.445212,-255.56332771755345
1747538895.4491336,-254.18008854761212
1747538895.4530551,-252.6170933527277
1747538895.4569767,-250.8864904030662
1747538897.3994694,-254.99925967112685
1747538897.403391,-260.0980614178678
1747538897.4073124,-264.20243363762694
1747538897.4112341,-267.28492707933094
1747538897.4151556,-269.3133975785781
1747538897.4190772,-270.2761905779791
1747538897.4229987,-270.18027637759565
1747538897.4269204,-269.04592622523114
1747538897.430842,-266.9203009063837
1747538897.4347634,-263.8952045876763
1747538897.438685,-260.1099191256058
1747538897.4426067,-255.7379700339499
1747538897.4465282,-250.96431015976557
1747538900.1032116,-256.7984385592287
1747538900.1071334,-264.52320460587003
1747538900.111055,-271.98095391837853
1747538900.1149764,-278.98419694354806
1747538900.118898,-285.2996684672792
1747538900.1228197,-290.67494281197327
1747538900.1267412,-294.8622136743676
1747538900.1306627,-297.6199113880504
1747538900.1345842,-298.71094533206605
1747538900.138506,-297.9214810550699
1747538900.1424274,-295.0927578409539
1747538900.146349,-290.1384614104911
1747538900.1502705,-283.03941721887196
1747538900.1541922,-273.82716988838473
1747538900.1581137,-262.55882920200327
1747538900.737069,252.40153102035518
1747538900.7409906,264.3683303209579
1747538900.7449121,275.30216806070877
1747538900.7488337,285.2684003854569
1747538900.7527552,294.3440904002283
1747538900.756677,302.61061989463605
1747538900.7605984,310.13647501986543
1747538900.76452,316.95580172766137
1747538900.7684414,323.0689597111006
1747538900.7723632,328.4589820718601
1747538900.7762847,333.10091916166124
1747538900.7802062,336.95902326180425
1747538900.7841277,339.9816543898339
1747538900.7880495,342.10293726381326
1747538900.791971,343.24816732146775
1747538900.7958925,343.34416466471504
1747538900.799814,342.34123625997387
1747538900.8037357,340.2200736804107
1747538900.8076572,336.95980532510583
1747538900.8115788,332.5073168339491
1747538900.8155003,326.78743071545284
1747538900.819422,319.7293858248093
1747538900.8233435,311.27695857558797
1747538900.827265,301.3872409200713
1747538900.8311865,290.0288265994811
1747538900.8351083,277.17600022765134
1747538900.8390298,262.8037357883756
1747538900.9253042,-260.3350913012508
1747538900.929226,-278.89168788874764
1747538900.9331474,-295.9001804597697
1747538900.937069,-311.23740930446695
1747538900.9409904,-324.7975491835428
1747538900.9449122,-336.50781504987737
1747538900.9488337,-346.3398024545666
1747538900.9527552,-354.31225267709465
1747538900.9566767,-360.49273681510186
1747538900.9605985,-364.99090507873086
1747538900.96452,-367.9403099863981
1747538900.9684415,-369.48428746589724
1747538900.972363,-369.77499329749094
1747538900.9762847,-368.96710760934843
1747538900.9802063,-367.18944656015407
1747538900.9841278,-364.52280242242773
1747538900.9880493,-361.01580642393026
1747538900.991971,-356.7145182561047
1747538900.9958925,-351.6706905751883
1747538900.999814,-345.9357830778851
