t,eeg
1747592957.6540673,494.00185858630783
1747592957.6579888,492.0511026439049
1747592957.6619103,489.6715491082979
1747592957.665832,486.95733590640737
1747592957.6697536,484.00676437187576
1747592957.673675,480.9032149175667
1747592957.6775966,477.6961348173306
1747592957.6815183,474.40998595381245
1747592957.6854398,471.0706124059011
1747592957.6893613,467.7152698337134
1747592957.6932828,464.38000828878387
1747592957.6972046,461.0914830031845
1747592957.701126,457.8738311045506
1747592957.7050476,454.7492419225955
1747592957.708969,451.72766262668705
1747592957.7128909,448.8046776622296
1747592957.7168124,445.96479284010604
1747592961.7523532,250.0768948341018
1747592961.7562747,272.692964732162
1747592961.7601962,294.79551086135604
1747592961.7641177,316.1622937804332
1747592961.7680395,336.59259423175564
1747592961.771961,355.9131295142536
1747592961.7758825,373.9824031828906
1747592961.779804,390.6787759298536
1747592961.7837257,405.8846987774707
1747592961.7876472,419.4865650694209
1747592961.7915688,431.3828125005944
1747592961.7954903,441.4877853056127
1747592961.799412,449.7442159983599
1747592961.8033335,456.145847825165
1747592961.807255,460.73851108386134
1747592961.8111765,463.5927308252362
1747592961.8150983,464.78322611109473
1747592961.8190198,464.387450765182
1747592961.8229413,462.47931432716314
1747592961.8268628,459.1172047402898
1747592961.8307846,454.35144474905394
1747592961.834706,448.24724520913765
1747592961.8386276,440.8930684681951
1747592961.842549,432.396429811873
1747592961.8464708,422.8923418140371
1747592961.8503923,412.5526429293008
1747592961.8543139,401.57120786679036
1747592961.8582354,390.14139707377365
1747592961.862157,378.4470084409214
1747592961.8660786,366.65127144219485
1747592961.8700001,354.8727326624551
1747592961.8739216,343.17038526001033
1747592961.8778434,331.55520128016036
1747592961.881765,320.013923790317
1747592961.8856864,308.5281978663854
1747592961.889608,297.0975699052162
1747592961.8935297,285.76890145103425
1747592961.8974512,274.6396598607248
1747592961.9013727,263.8267841860376
1747592961.9052942,253.44406177666102
1747592962.767063,259.7283389250212
1747592962.7709844,274.5812937093868
1747592962.774906,288.37348387531097
1747592962.7788274,301.0139283049401
1747592962.7827492,312.4599644286634
1747592962.7866707,322.6942532214241
1747592962.7905922,331.7255093534283
1747592962.7945137,339.5970400874774
1747592962.7984354,346.3716808601752
1747592962.802357,352.1002333302006
1747592962.8062785,356.800489071869
1747592962.8102,360.4568485507023
1747592962.8141217,363.03719127813144
1747592962.8180432,364.5258666291187
1747592962.8219647,364.9600517291842
1747592962.8258862,364.4349196947893
1747592962.829808,363.07210789794357
